"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","trstprl","trstlgl","lrscale","gincdif","imbgeco","brncntr","gndr","eduyrs","hinctnta","iphlppla","prob","stratum","psu"
"ESS11e02",11,"2.0","20.11.2024",51567,"FR",0.9924951,1.0943928,3.184377,3.4849591,5,7,2,1,7,1,2,20,10,2,0.0001230331,595,6074
"ESS11e02",11,"2.0","20.11.2024",51633,"FR",1.0047086,1.1858854,3.184377,3.7763062,10,10,5,2,10,1,1,12,8,1,0.00012153747,601,6129
"ESS11e02",11,"2.0","20.11.2024",51680,"FR",0.99797297,0.64064556,3.184377,2.040057,2,8,1,4,8,1,1,14,7,2,0.00012235777,631,6235
"ESS11e02",11,"2.0","20.11.2024",51713,"FR",0.9917096,1.1705431,3.184377,3.7274504,4,2,88,1,0,1,1,11,4,1,0.00012313055,627,6282
"ESS11e02",11,"2.0","20.11.2024",51731,"FR",0.9883663,2.518685,3.184377,8.020443,2,2,5,1,6,1,2,9,4,1,0.00012354706,626,6185
"ESS11e02",11,"2.0","20.11.2024",51734,"FR",0.99142605,0.64788234,3.184377,2.0631015,5,5,3,2,10,2,1,10,4,2,0.00012316577,619,6337
"ESS11e02",11,"2.0","20.11.2024",51739,"FR",0.99023914,0.7693613,3.184377,2.4499364,2,5,3,3,5,1,2,20,8,2,0.0001233134,631,6241
"ESS11e02",11,"2.0","20.11.2024",51757,"FR",1.0072093,0.8091177,3.184377,2.5765357,0,8,8,1,0,1,1,12,4,2,0.00012123572,622,6222
"ESS11e02",11,"2.0","20.11.2024",51773,"FR",1.0011168,0.62683475,3.184377,1.9960781,1,2,8,1,1,1,1,12,6,1,0.000121973535,629,6227
"ESS11e02",11,"2.0","20.11.2024",51840,"FR",0.9893607,0.7050237,3.184377,2.2450612,2,2,3,4,4,1,1,15,2,2,0.00012342288,624,6117
"ESS11e02",11,"2.0","20.11.2024",51845,"FR",1.008975,0.6919994,3.184377,2.2035868,4,5,4,1,9,1,1,17,6,3,0.00012102355,621,6305
"ESS11e02",11,"2.0","20.11.2024",51878,"FR",0.9958574,1.3262737,3.184377,4.2233553,10,10,10,4,0,1,2,14,6,3,0.0001226177,625,6322
"ESS11e02",11,"2.0","20.11.2024",51901,"FR",0.99355733,1.0884145,3.184377,3.465922,0,0,88,8,0,1,2,11,6,5,0.00012290156,628,6343
"ESS11e02",11,"2.0","20.11.2024",51905,"FR",0.99948925,0.7438478,3.184377,2.3686917,7,5,8,2,7,1,2,12,1,2,0.00012217215,637,6347
"ESS11e02",11,"2.0","20.11.2024",51911,"FR",0.9976765,1.2301953,3.184377,3.9174054,5,0,77,3,88,1,2,9,6,1,0.00012239412,632,6214
"ESS11e02",11,"2.0","20.11.2024",51951,"FR",0.9882933,1.336444,3.184377,4.2557416,2,0,4,2,4,1,2,14,3,3,0.00012355618,638,6379
"ESS11e02",11,"2.0","20.11.2024",51959,"FR",0.99140745,1.2391574,3.184377,3.9459443,3,5,7,2,5,1,1,19,10,3,0.00012316807,617,6393
"ESS11e02",11,"2.0","20.11.2024",51995,"FR",0.99836165,1.45227,3.184377,4.624575,7,7,6,2,5,1,2,12,88,3,0.00012231013,619,6390
"ESS11e02",11,"2.0","20.11.2024",52033,"FR",1.0058533,1.1808654,3.184377,3.7603204,8,7,4,2,7,1,1,14,9,2,0.00012139916,631,6260
"ESS11e02",11,"2.0","20.11.2024",52062,"FR",1.0069801,2.0057468,3.184377,6.387054,5,2,88,2,6,1,2,9,5,1,0.00012126332,634,6231
"ESS11e02",11,"2.0","20.11.2024",52063,"FR",1.0121078,1.4526594,3.184377,4.625815,1,2,1,2,10,1,2,12,3,1,0.00012064893,617,6359
"ESS11e02",11,"2.0","20.11.2024",52065,"FR",1.0121996,1.6228789,3.184377,5.167858,3,2,5,4,4,1,2,9,4,4,0.000120638004,617,6413
"ESS11e02",11,"2.0","20.11.2024",52068,"FR",0.99761474,1.0078332,3.184377,3.2093208,0,2,1,1,9,1,2,20,77,2,0.0001224017,610,6152
"ESS11e02",11,"2.0","20.11.2024",52115,"FR",0.99716085,1.5987662,3.184377,5.091074,3,6,88,2,88,2,2,5,77,66,0.00012245742,617,6358
"ESS11e02",11,"2.0","20.11.2024",52117,"FR",1.0006013,1.3946108,3.184377,4.440966,5,7,5,2,5,1,2,10,6,3,0.00012203637,629,6248
"ESS11e02",11,"2.0","20.11.2024",52162,"FR",1.0172018,1.006616,3.184377,3.2054448,5,5,9,3,5,1,1,15,77,77,0.000120044766,641,6082
"ESS11e02",11,"2.0","20.11.2024",52168,"FR",0.997002,1.3578196,3.184377,4.323809,7,10,2,1,7,1,1,15,5,1,0.00012247694,597,6101
"ESS11e02",11,"2.0","20.11.2024",52286,"FR",0.9887039,0.90254647,3.184377,2.8740482,3,6,6,1,4,1,2,11,2,2,0.00012350487,628,6382
"ESS11e02",11,"2.0","20.11.2024",52291,"FR",0.9937159,1.0111853,3.184377,3.219995,2,2,77,2,3,1,2,12,4,4,0.00012288195,621,6275
"ESS11e02",11,"2.0","20.11.2024",52293,"FR",1.0015689,2.4059281,3.184377,7.661382,0,0,10,3,2,1,2,14,5,3,0.00012191848,623,6309
"ESS11e02",11,"2.0","20.11.2024",52315,"FR",0.9960651,0.7837152,3.184377,2.4956446,5,5,5,2,5,1,2,11,6,4,0.00012259214,625,6328
"ESS11e02",11,"2.0","20.11.2024",52323,"FR",0.9988994,0.8579872,3.184377,2.7321546,4,6,3,2,3,1,2,14,8,2,0.0001222443,618,6270
"ESS11e02",11,"2.0","20.11.2024",52339,"FR",0.9971388,1.040947,3.184377,3.3147674,88,8,5,3,5,1,2,20,88,3,0.00012246013,634,6244
"ESS11e02",11,"2.0","20.11.2024",52342,"FR",0.9937444,1.0112147,3.184377,3.220089,0,5,5,2,5,1,2,12,77,1,0.00012287842,617,6407
"ESS11e02",11,"2.0","20.11.2024",52373,"FR",0.99532753,0.9731227,3.184377,3.0987895,4,5,5,1,7,2,1,12,5,1,0.00012268298,617,6402
"ESS11e02",11,"2.0","20.11.2024",52480,"FR",0.99792665,0.6765033,3.184377,2.1542416,3,6,4,2,9,1,2,14,3,2,0.00012236345,623,6298
"ESS11e02",11,"2.0","20.11.2024",52530,"FR",0.99479955,0.75617003,3.184377,2.4079304,8,10,10,1,8,1,1,15,8,2,0.0001227481,623,6307
"ESS11e02",11,"2.0","20.11.2024",52534,"FR",1.0081826,0.61336863,3.184377,1.9531969,8,8,5,2,7,1,1,20,77,2,0.000121118675,623,6311
"ESS11e02",11,"2.0","20.11.2024",52536,"FR",0.9962032,0.6022778,3.184377,1.9178796,7,6,4,3,7,1,2,16,8,1,0.00012257513,618,6208
"ESS11e02",11,"2.0","20.11.2024",52547,"FR",1.0065142,1.1816413,3.184377,3.7627914,0,0,5,1,0,1,1,13,2,2,0.000121319456,631,6216
"ESS11e02",11,"2.0","20.11.2024",52616,"FR",1.001563,0.807635,3.184377,2.5718143,7,6,4,3,7,1,1,17,9,2,0.000121919205,627,6288
"ESS11e02",11,"2.0","20.11.2024",52649,"FR",1.0045478,0.7185531,3.184377,2.2881439,3,4,3,2,7,1,2,15,2,77,0.00012155692,633,6204
"ESS11e02",11,"2.0","20.11.2024",52663,"FR",0.99355733,0.52746624,3.184377,1.6796513,8,8,5,1,8,2,1,18,9,1,0.00012290156,628,6343
"ESS11e02",11,"2.0","20.11.2024",52690,"FR",1.0070328,1.1712382,3.184377,3.7296638,8,7,88,3,6,1,1,11,9,3,0.00012125698,628,6266
"ESS11e02",11,"2.0","20.11.2024",52716,"FR",1.0106914,1.2063231,3.184377,3.8413875,7,6,6,2,4,1,1,5,77,3,0.00012081803,624,6368
"ESS11e02",11,"2.0","20.11.2024",52724,"FR",0.9968546,1.0070655,3.184377,3.2068763,3,7,7,4,5,1,2,20,10,3,0.00012249504,617,6355
"ESS11e02",11,"2.0","20.11.2024",52738,"FR",1.0079793,0.71829146,3.184377,2.2873108,2,5,6,2,4,1,1,12,77,3,0.000121143115,623,6312
"ESS11e02",11,"2.0","20.11.2024",52762,"FR",0.98832464,0.7776243,3.184377,2.476249,3,8,4,1,6,1,2,15,10,3,0.00012355225,627,6279
"ESS11e02",11,"2.0","20.11.2024",52791,"FR",1.0065928,0.58894897,3.184377,1.8754355,6,1,9,2,3,1,1,13,7,3,0.00012130997,618,6268
"ESS11e02",11,"2.0","20.11.2024",52815,"FR",0.99792665,0.9091186,3.184377,2.8949761,2,2,9,4,3,1,1,13,7,2,0.00012236345,623,6298
"ESS11e02",11,"2.0","20.11.2024",52833,"FR",1.0070328,0.59570813,3.184377,1.8969592,1,3,4,1,8,1,2,14,5,1,0.00012125698,628,6266
"ESS11e02",11,"2.0","20.11.2024",52853,"FR",0.9933843,1.0965238,3.184377,3.491745,5,5,5,1,3,1,2,13,5,2,0.00012292297,632,6209
"ESS11e02",11,"2.0","20.11.2024",52878,"FR",0.9919002,1.0114732,3.184377,3.2209117,2,0,2,1,2,1,2,9,2,2,0.00012310689,628,6271
"ESS11e02",11,"2.0","20.11.2024",52888,"FR",1.0001162,1.3620589,3.184377,4.337309,3,4,8,3,4,1,1,16,4,1,0.00012209556,638,6374
"ESS11e02",11,"2.0","20.11.2024",52897,"FR",1.0054736,1.3401508,3.184377,4.267545,6,7,88,1,3,1,1,12,88,2,0.00012144501,623,6313
"ESS11e02",11,"2.0","20.11.2024",52936,"FR",0.98912024,0.75443435,3.184377,2.4024034,5,6,6,4,7,1,1,16,10,3,0.00012345289,637,6346
"ESS11e02",11,"2.0","20.11.2024",52948,"FR",0.9999796,1.0102224,3.184377,3.216929,5,5,5,3,5,1,2,17,8,3,0.00012211224,617,6420
"ESS11e02",11,"2.0","20.11.2024",52964,"FR",0.99779034,1.2369754,3.184377,3.938996,5,8,7,3,5,1,2,5,3,4,0.00012238017,627,6286
"ESS11e02",11,"2.0","20.11.2024",52975,"FR",1.0091318,1.7381324,3.184377,5.5348687,5,4,0,5,5,1,2,15,77,2,0.00012100476,617,6412
"ESS11e02",11,"2.0","20.11.2024",53016,"FR",1.0119712,0.85021526,3.184377,2.7074058,3,7,2,1,5,1,1,14,7,3,0.000120665245,637,6220
"ESS11e02",11,"2.0","20.11.2024",53029,"FR",1.0098011,0.921806,3.184377,2.9353776,5,6,5,1,7,1,2,10,3,1,0.00012092454,628,6273
"ESS11e02",11,"2.0","20.11.2024",53041,"FR",0.9981845,1.1954864,3.184377,3.8068793,5,2,8,1,2,1,1,8,4,1,0.00012233184,637,6344
"ESS11e02",11,"2.0","20.11.2024",53045,"FR",0.99646336,0.88508844,3.184377,2.8184552,3,5,5,1,7,1,1,15,1,2,0.00012254313,625,6323
"ESS11e02",11,"2.0","20.11.2024",53049,"FR",1.0081826,0.7423574,3.184377,2.3639457,4,5,88,1,5,1,2,16,9,3,0.000121118675,623,6311
"ESS11e02",11,"2.0","20.11.2024",53062,"FR",0.99229944,0.912107,3.184377,2.9044924,8,8,5,2,6,1,2,14,8,3,0.00012305735,629,6225
"ESS11e02",11,"2.0","20.11.2024",53079,"FR",1.0084652,1.026194,3.184377,3.2677884,2,6,1,4,8,1,2,12,9,1,0.00012108475,621,6276
"ESS11e02",11,"2.0","20.11.2024",53100,"FR",1.0016851,0.71625805,3.184377,2.2808356,2,7,2,1,8,1,1,12,6,3,0.00012190431,636,6315
"ESS11e02",11,"2.0","20.11.2024",53122,"FR",1.0051031,0.96615934,3.184377,3.0766156,2,2,3,1,10,1,1,14,2,2,0.00012148976,631,6237
"ESS11e02",11,"2.0","20.11.2024",53145,"FR",1.0039649,0.75489086,3.184377,2.403857,3,6,8,4,2,1,1,12,8,2,0.0001216275,631,6259
"ESS11e02",11,"2.0","20.11.2024",53154,"FR",0.9937159,2.1626532,3.184377,6.886703,88,2,88,1,4,1,2,9,88,4,0.00012288195,621,6275
"ESS11e02",11,"2.0","20.11.2024",53158,"FR",0.98810005,0.824775,3.184377,2.6263945,7,9,3,1,7,1,1,17,10,3,0.00012358035,617,6411
"ESS11e02",11,"2.0","20.11.2024",53159,"FR",0.9926573,0.9178159,3.184377,2.9226718,5,5,3,3,5,1,2,19,77,2,0.00012301299,634,6191
"ESS11e02",11,"2.0","20.11.2024",53193,"FR",1.0021493,2.1152077,3.184377,6.7356186,2,4,5,4,6,1,2,9,2,4,0.00012184786,629,6284
"ESS11e02",11,"2.0","20.11.2024",53208,"FR",0.9958574,0.7528357,3.184377,2.3973126,5,2,7,1,10,1,1,12,7,1,0.0001226177,625,6322
"ESS11e02",11,"2.0","20.11.2024",53236,"FR",0.9893607,0.7050237,3.184377,2.2450612,5,2,3,1,0,1,1,10,77,6,0.00012342288,624,6117
"ESS11e02",11,"2.0","20.11.2024",53278,"FR",0.99340487,0.79518354,3.184377,2.532164,6,6,7,2,5,1,1,12,8,3,0.00012292042,629,6226
"ESS11e02",11,"2.0","20.11.2024",53305,"FR",0.9876085,0.7297056,3.184377,2.3236575,7,7,5,2,7,1,2,15,10,2,0.00012364186,637,6329
"ESS11e02",11,"2.0","20.11.2024",53315,"FR",0.99867994,0.7244966,3.184377,2.3070703,5,7,7,1,4,1,2,14,4,2,0.00012227116,628,6381
"ESS11e02",11,"2.0","20.11.2024",53337,"FR",1.0048445,0.65033096,3.184377,2.070899,1,0,8,1,7,1,2,9,5,1,0.00012152103,628,6383
"ESS11e02",11,"2.0","20.11.2024",53365,"FR",0.98685634,0.63868874,3.184377,2.0338256,8,6,4,2,5,1,2,12,6,4,0.00012373608,628,6340
"ESS11e02",11,"2.0","20.11.2024",53368,"FR",1.0047086,0.7905157,3.184377,2.5173,0,0,5,1,3,1,2,11,4,1,0.00012153747,601,6126
"ESS11e02",11,"2.0","20.11.2024",53377,"FR",0.9917096,0.95843005,3.184377,3.0520024,2,0,8,1,2,1,1,13,8,3,0.00012313055,627,6282
"ESS11e02",11,"2.0","20.11.2024",53380,"FR",0.9882933,1.8785695,3.184377,5.9820733,3,6,88,2,5,1,2,12,5,3,0.00012355618,638,6379
"ESS11e02",11,"2.0","20.11.2024",53390,"FR",0.9958138,0.92073494,3.184377,2.931967,3,77,3,2,8,1,2,18,6,1,0.00012262307,634,6321
"ESS11e02",11,"2.0","20.11.2024",53391,"FR",0.9936886,1.141497,3.184377,3.6349568,6,7,4,2,4,1,1,18,7,3,0.00012288532,599,6108
"ESS11e02",11,"2.0","20.11.2024",53398,"FR",0.9887039,0.6148004,3.184377,1.9577562,0,8,88,3,5,1,1,11,7,1,0.00012350487,628,6382
"ESS11e02",11,"2.0","20.11.2024",53420,"FR",0.9921273,1.9261322,3.184377,6.133531,5,7,8,4,5,1,1,10,88,3,0.0001230787,638,6195
"ESS11e02",11,"2.0","20.11.2024",53421,"FR",1.0117729,0.989201,3.184377,3.149989,5,8,3,2,5,1,1,11,8,4,0.00012068889,617,6395
"ESS11e02",11,"2.0","20.11.2024",53425,"FR",0.98780656,0.5244126,3.184377,1.6699272,6,7,4,3,8,1,1,18,8,2,0.00012361706,628,6341
"ESS11e02",11,"2.0","20.11.2024",53428,"FR",0.9974682,0.83210695,3.184377,2.6497421,5,7,4,3,9,1,2,17,7,2,0.00012241969,637,6257
"ESS11e02",11,"2.0","20.11.2024",53455,"FR",0.9893607,0.90131474,3.184377,2.8701258,0,6,7,1,4,1,1,16,5,2,0.00012342288,624,6117
"ESS11e02",11,"2.0","20.11.2024",53466,"FR",1.0039114,0.7180973,3.184377,2.2866926,5,6,77,3,6,1,2,16,5,2,0.000121633995,631,6236
"ESS11e02",11,"2.0","20.11.2024",53472,"FR",0.997002,0.92183405,3.184377,2.935467,6,5,8,3,4,1,2,20,10,2,0.00012247694,597,6098
"ESS11e02",11,"2.0","20.11.2024",53487,"FR",1.0130249,0.9254328,3.184377,2.9469268,2,5,5,2,0,1,1,14,4,2,0.00012053972,618,6253
"ESS11e02",11,"2.0","20.11.2024",53503,"FR",0.9988994,0.5559922,3.184377,1.7704886,2,5,0,1,10,1,2,16,4,1,0.0001222443,618,6270
"ESS11e02",11,"2.0","20.11.2024",53539,"FR",1.008975,0.77107245,3.184377,2.4553852,5,5,3,2,6,1,2,18,8,2,0.00012102355,621,6305
"ESS11e02",11,"2.0","20.11.2024",53608,"FR",1.0008659,0.61100876,3.184377,1.9456822,10,10,0,1,88,1,1,11,4,1,0.000122004094,637,6262
"ESS11e02",11,"2.0","20.11.2024",53640,"FR",1.0069728,1.0501543,3.184377,3.3440871,8,9,4,3,10,1,1,17,8,3,0.000121264195,617,6405
"ESS11e02",11,"2.0","20.11.2024",53647,"FR",1.004451,1.1855822,3.184377,3.7753406,5,3,8,4,3,1,1,12,7,2,0.00012156864,626,6188
"ESS11e02",11,"2.0","20.11.2024",53674,"FR",1.0037961,1.0236044,3.184377,3.2595422,2,3,5,1,2,1,2,9,2,66,0.00012164796,628,6274
"ESS11e02",11,"2.0","20.11.2024",53687,"FR",0.9927002,0.7622141,3.184377,2.427177,0,3,5,2,7,1,1,16,3,3,0.00012300767,633,6384
"ESS11e02",11,"2.0","20.11.2024",53729,"FR",0.9913966,0.7951465,3.184377,2.5320463,5,3,5,2,5,1,1,16,6,1,0.00012316942,633,6202
"ESS11e02",11,"2.0","20.11.2024",53815,"FR",0.9913966,0.77026045,3.184377,2.4527996,88,7,3,1,9,1,2,17,8,2,0.00012316942,633,6202
"ESS11e02",11,"2.0","20.11.2024",53891,"FR",1.0051756,0.62504286,3.184377,1.9903721,5,7,4,1,6,1,1,12,5,3,0.00012148101,628,6278
"ESS11e02",11,"2.0","20.11.2024",53918,"FR",0.99948925,0.7438478,3.184377,2.3686917,2,4,5,1,6,1,2,12,4,2,0.00012217215,637,6347
"ESS11e02",11,"2.0","20.11.2024",53930,"FR",0.9940403,1.4729906,3.184377,4.6905575,6,7,2,2,8,2,1,12,3,3,0.00012284186,638,6179
"ESS11e02",11,"2.0","20.11.2024",53933,"FR",0.9917096,0.7996905,3.184377,2.546516,3,5,5,2,6,1,1,15,10,3,0.00012313055,627,6282
"ESS11e02",11,"2.0","20.11.2024",53977,"FR",1.0119712,0.74770683,3.184377,2.3809803,8,7,5,1,7,2,2,14,6,2,0.000120665245,637,6220
"ESS11e02",11,"2.0","20.11.2024",53986,"FR",0.9912892,0.6742228,3.184377,2.1469796,5,7,9,4,5,2,2,15,8,2,0.00012318276,620,6218
"ESS11e02",11,"2.0","20.11.2024",54004,"FR",1.0146219,0.61940646,3.184377,1.9724237,4,1,7,1,6,1,1,20,77,2,0.000120350014,606,6145
"ESS11e02",11,"2.0","20.11.2024",54014,"FR",1.007276,1.1489239,3.184377,3.6586068,5,6,1,1,9,1,2,19,4,2,0.00012122769,616,6165
"ESS11e02",11,"2.0","20.11.2024",54024,"FR",0.99952346,0.62152815,3.184377,1.9791799,5,7,5,1,8,1,1,12,7,3,0.00012216796,628,6272
"ESS11e02",11,"2.0","20.11.2024",54027,"FR",0.9999796,1.042863,3.184377,3.320869,6,8,3,2,7,1,1,17,9,3,0.00012211224,617,6420
"ESS11e02",11,"2.0","20.11.2024",54030,"FR",0.99337196,1.2416122,3.184377,3.953761,2,6,8,2,2,1,1,12,9,1,0.0001229245,617,6416
"ESS11e02",11,"2.0","20.11.2024",54035,"FR",0.9919002,0.78851384,3.184377,2.5109253,5,5,7,2,6,1,1,12,5,2,0.00012310689,628,6271
"ESS11e02",11,"2.0","20.11.2024",54107,"FR",0.9944479,1.3063172,3.184377,4.1598063,5,4,8,2,2,1,2,14,7,4,0.0001227915,635,6234
"ESS11e02",11,"2.0","20.11.2024",54123,"FR",1.0023843,1.3278012,3.184377,4.2282195,2,6,5,2,5,1,2,13,4,1,0.0001218193,635,6372
"ESS11e02",11,"2.0","20.11.2024",54136,"FR",1.0016851,1.0514879,3.184377,3.3483338,3,5,6,1,4,1,2,12,3,2,0.00012190431,636,6315
"ESS11e02",11,"2.0","20.11.2024",54145,"FR",1.0457361,1.2524753,3.184377,3.9883533,5,5,10,1,8,1,2,20,3,1,0.00011676918,596,6173
"ESS11e02",11,"2.0","20.11.2024",54172,"FR",1.0103844,0.92046905,3.184377,2.9311204,3,5,10,4,3,1,1,14,77,4,0.00012085473,623,6295
"ESS11e02",11,"2.0","20.11.2024",54175,"FR",1.0079793,1.3434887,3.184377,4.2781744,5,4,3,2,7,1,1,14,88,3,0.000121143115,623,6312
"ESS11e02",11,"2.0","20.11.2024",54191,"FR",1.0084747,0.6269357,3.184377,1.9963996,6,6,6,5,3,1,2,14,6,1,0.0001210836,620,6211
"ESS11e02",11,"2.0","20.11.2024",54193,"FR",1.005473,0.7230959,3.184377,2.30261,5,5,3,4,7,1,2,15,5,4,0.000121445075,625,6325
"ESS11e02",11,"2.0","20.11.2024",54228,"FR",1.0072211,0.84213966,3.184377,2.68169,1,0,4,1,7,1,2,12,7,4,0.00012123429,622,6353
"ESS11e02",11,"2.0","20.11.2024",54278,"FR",1.001139,0.852213,3.184377,2.7137675,5,6,6,3,5,1,2,17,8,2,0.000121970814,635,6233
"ESS11e02",11,"2.0","20.11.2024",54377,"FR",0.99501705,1.134941,3.184377,3.61408,6,5,3,3,5,1,2,14,3,1,0.00012272126,617,6408
"ESS11e02",11,"2.0","20.11.2024",54388,"FR",1.0016851,1.0514879,3.184377,3.3483338,4,9,7,2,7,1,2,14,2,4,0.00012190431,636,6315
"ESS11e02",11,"2.0","20.11.2024",54389,"FR",0.99646336,1.1761554,3.184377,3.7453222,0,2,10,2,88,1,1,13,3,4,0.00012254313,625,6323
"ESS11e02",11,"2.0","20.11.2024",54393,"FR",1.0008659,1.1736349,3.184377,3.7372959,5,8,4,1,2,1,2,8,2,2,0.000122004094,637,6262
"ESS11e02",11,"2.0","20.11.2024",54399,"FR",0.99779034,1.2369754,3.184377,3.938996,5,7,88,1,3,1,2,10,6,4,0.00012238017,627,6286
"ESS11e02",11,"2.0","20.11.2024",54479,"FR",0.99797297,0.71384966,3.184377,2.2731664,7,8,8,3,8,1,2,23,9,4,0.00012235777,631,6235
"ESS11e02",11,"2.0","20.11.2024",54485,"FR",1.0016096,0.91500354,3.184377,2.913716,8,2,10,3,0,1,1,14,7,3,0.000121913516,618,6261
"ESS11e02",11,"2.0","20.11.2024",54490,"FR",0.9863346,1.4615728,3.184377,4.6541986,0,5,7,3,3,1,1,12,9,1,0.00012380154,638,6198
"ESS11e02",11,"2.0","20.11.2024",54494,"FR",1.0111022,0.8122446,3.184377,2.586493,0,0,4,2,3,1,1,12,6,2,0.00012076894,622,6351
"ESS11e02",11,"2.0","20.11.2024",54499,"FR",0.99388534,0.95537627,3.184377,3.042278,5,7,88,3,8,1,1,16,8,4,0.000122861,633,6386
"ESS11e02",11,"2.0","20.11.2024",54515,"FR",1.0046194,1.5990583,3.184377,5.0920043,5,6,7,4,3,1,2,12,77,2,0.00012154826,637,6088
"ESS11e02",11,"2.0","20.11.2024",54546,"FR",0.997002,0.7616599,3.184377,2.4254122,8,6,3,1,2,1,1,17,7,4,0.00012247694,597,6091
"ESS11e02",11,"2.0","20.11.2024",54557,"FR",1.0006013,1.3946108,3.184377,4.440966,7,8,2,2,5,1,2,12,5,1,0.00012203637,629,6248
"ESS11e02",11,"2.0","20.11.2024",54571,"FR",1.0079793,1.1779301,3.184377,3.7509735,0,1,4,2,4,1,2,11,7,1,0.000121143115,623,6312
"ESS11e02",11,"2.0","20.11.2024",54575,"FR",0.99203104,0.756655,3.184377,2.4094746,5,7,6,3,8,1,1,16,10,1,0.00012309065,637,6182
"ESS11e02",11,"2.0","20.11.2024",54588,"FR",1.0006026,0.8953509,3.184377,2.8511345,6,8,4,2,8,1,1,12,7,4,0.00012203621,635,6187
"ESS11e02",11,"2.0","20.11.2024",54604,"FR",1.0117673,0.76486206,3.184377,2.435609,4,6,5,2,6,2,1,9,1,1,0.00012068956,626,6189
"ESS11e02",11,"2.0","20.11.2024",54657,"FR",1.0014375,0.6868298,3.184377,2.187125,10,10,5,3,7,2,1,18,8,2,0.00012193446,622,6223
"ESS11e02",11,"2.0","20.11.2024",54686,"FR",0.99659365,1.2554212,3.184377,3.997734,0,2,0,2,5,1,2,13,9,1,0.00012252711,637,6333
"ESS11e02",11,"2.0","20.11.2024",54688,"FR",1.0119712,1.211998,3.184377,3.8594584,0,4,7,3,7,1,1,5,2,2,0.000120665245,637,6220
"ESS11e02",11,"2.0","20.11.2024",54697,"FR",0.99534154,0.7983109,3.184377,2.5421226,2,5,5,1,5,1,1,16,8,3,0.00012268126,631,6317
"ESS11e02",11,"2.0","20.11.2024",54744,"FR",0.9906727,0.92141277,3.184377,2.9341254,5,7,4,3,8,2,2,20,8,2,0.00012325942,614,6177
"ESS11e02",11,"2.0","20.11.2024",54834,"FR",0.99060357,1.0080186,3.184377,3.209911,5,6,1,1,9,1,2,11,6,1,0.00012326802,617,6415
"ESS11e02",11,"2.0","20.11.2024",54844,"FR",1.0066766,0.7569298,3.184377,2.4103498,3,1,2,1,5,1,1,9,5,1,0.00012129988,631,6240
"ESS11e02",11,"2.0","20.11.2024",54857,"FR",1.011799,0.6335231,3.184377,2.0173764,3,8,3,4,6,1,1,9,8,3,0.00012068576,629,6212
"ESS11e02",11,"2.0","20.11.2024",54912,"FR",1.0098011,1.0297273,3.184377,3.2790399,2,9,5,1,0,1,2,8,1,1,0.00012092454,628,6273
"ESS11e02",11,"2.0","20.11.2024",54930,"FR",0.99023914,1.1625347,3.184377,3.7019486,5,7,5,2,5,1,1,13,88,2,0.0001233134,631,6241
"ESS11e02",11,"2.0","20.11.2024",54931,"FR",1.0102532,1.0206012,3.184377,3.2499788,7,8,77,3,7,2,2,12,77,3,0.00012087044,617,6414
"ESS11e02",11,"2.0","20.11.2024",54943,"FR",1.0074643,1.2422636,3.184377,3.9558353,1,3,6,2,2,1,2,5,88,4,0.000121205034,631,6242
"ESS11e02",11,"2.0","20.11.2024",55020,"FR",1.0125741,0.8405108,3.184377,2.6765032,5,6,6,4,7,1,2,15,7,1,0.000120593395,621,6201
"ESS11e02",11,"2.0","20.11.2024",55059,"FR",1.0054736,0.6816206,3.184377,2.170537,5,8,7,3,7,1,2,15,4,2,0.00012144501,623,6313
"ESS11e02",11,"2.0","20.11.2024",55099,"FR",1.0063419,0.61435145,3.184377,1.9563266,0,6,5,1,4,1,1,15,9,1,0.000121340214,637,6331
"ESS11e02",11,"2.0","20.11.2024",55120,"FR",0.9937444,1.6273165,3.184377,5.181989,0,5,77,8,5,2,1,5,77,1,0.00012287842,617,6407
"ESS11e02",11,"2.0","20.11.2024",55140,"FR",1.0096471,0.963686,3.184377,3.0687394,0,0,8,4,3,1,1,14,7,1,0.00012094299,635,6192
"ESS11e02",11,"2.0","20.11.2024",55196,"FR",0.99387026,0.5544966,3.184377,1.7657261,6,7,5,2,9,1,1,15,10,2,0.00012286287,620,6335
"ESS11e02",11,"2.0","20.11.2024",55200,"FR",0.98832464,0.95515895,3.184377,3.0415862,1,4,9,1,0,1,1,12,1,2,0.00012355225,627,6279
"ESS11e02",11,"2.0","20.11.2024",55216,"FR",0.99952346,0.73027104,3.184377,2.3254583,0,0,0,2,77,1,1,15,88,1,0.00012216796,628,6272
"ESS11e02",11,"2.0","20.11.2024",55217,"FR",0.99659365,0.7601346,3.184377,2.4205549,7,7,4,2,5,1,1,15,9,2,0.00012252711,637,6333
"ESS11e02",11,"2.0","20.11.2024",55222,"FR",0.9892135,1.0066037,3.184377,3.2054057,0,88,0,1,5,2,2,11,3,3,0.00012344123,617,6399
"ESS11e02",11,"2.0","20.11.2024",55232,"FR",1.0016851,0.6813833,3.184377,2.1697812,2,1,10,1,8,1,2,14,7,3,0.00012190431,636,6315
"ESS11e02",11,"2.0","20.11.2024",55264,"FR",0.98810005,1.5083519,3.184377,4.803161,0,0,10,4,5,1,1,7,6,1,0.00012358035,617,6411
